geo_code,,"Car, truck, van - as a driver","Car, truck, van - as a passenger",Public transit,Walked,Bicyle,Other
35250603,male,125,25,15,0,0,0
35250604,female,75,0,10,0,0,0
35250604,male,105,10,0,0,0,0
35250605,female,50,0,20,10,0,0
35250605,male,35,10,15,0,0,0
35250606,female,90,0,20,0,0,0
35250606,male,85,10,10,0,0,0
35250607,female,105,0,20,10,0,0
35250607,male,110,20,10,0,0,0
35250608,female,35,20,15,0,0,0
35250608,male,60,10,25,0,0,0
35250609,female,100,10,25,10,0,0
35250609,male,100,10,0,0,0,0
35250610,female,100,0,0,10,0,0
35250610,male,125,10,0,0,0,0
35250611,female,60,0,15,15,0,0
35250611,male,75,0,10,0,0,0
35250612,female,125,0,20,15,0,0
35250612,male,100,10,15,0,0,0
35250613,female,180,50,75,10,0,0
35250613,male,215,25,10,10,0,0
35250614,female,35,0,15,0,0,0
35250614,male,50,0,10,0,0,0
35250615,female,40,25,15,0,0,0
35250615,male,60,0,0,0,0,0
35250616,female,20,0,10,0,0,0
35250616,male,35,0,0,0,0,0
35250617,female,65,15,25,0,0,0
35250617,male,100,0,0,0,0,0
35250618,female,40,0,0,0,0,10
35250618,male,60,10,0,0,0,0
35250619,female,55,20,20,10,0,0
35250619,male,135,0,10,0,0,0
35250620,female,85,10,10,0,0,0
35250620,male,95,10,0,0,10,10
35250621,female,205,15,15,0,0,0
35250621,male,120,40,25,0,0,0
35250622,female,45,10,30,0,0,0
35250622,male,90,10,0,0,0,0
35250623,female,75,10,15,0,0,10
35250623,male,65,0,10,0,0,0
35250624,female,65,10,0,10,0,0
35250624,male,85,0,0,0,0,0
35250625,female,55,10,0,0,0,0
35250625,male,65,10,0,0,0,0
35250626,female,85,10,10,10,0,0
35250626,male,105,10,0,10,0,0
35250627,female,95,10,20,10,0,0
35250627,male,115,15,15,0,0,0
35250628,female,35,10,15,0,0,0
35250628,male,65,0,0,0,0,0
35250629,female,80,20,20,20,0,0
35250629,male,130,0,10,15,0,0
35250630,female,80,20,15,20,0,0
35250630,male,125,10,20,0,0,0
35250631,female,80,10,0,0,0,0
35250631,male,85,10,0,0,0,0
35250632,female,85,10,35,10,0,0
35250632,male,85,10,20,15,0,0
35250633,female,40,10,0,0,0,0
35250633,male,60,0,0,10,0,0
35250634,female,90,0,20,10,0,0
35250634,male,65,20,15,0,0,10
35250635,female,70,15,0,0,0,0
35250635,male,60,15,0,10,0,0
35250636,female,130,30,45,10,0,0
35250636,male,175,10,40,0,0,0
35250637,female,185,45,25,10,0,0
35250637,male,195,20,35,0,10,10
35250638,female,60,10,0,0,0,0
35250638,male,45,0,0,0,0,0
35250639,female,135,20,15,10,0,0
35250639,male,125,10,0,0,0,0
35250640,female,90,15,30,10,0,0
35250640,male,95,10,15,0,0,0
35250641,female,90,0,20,0,0,0
35250641,male,95,0,10,0,0,0
35250642,female,85,35,25,0,0,0
35250642,male,90,10,10,0,0,0
35250643,female,90,0,15,0,0,0
35250643,male,145,10,0,10,0,0
35250644,female,75,0,10,10,0,0
35250644,male,70,10,0,0,0,0
35250645,female,120,10,0,0,0,0
35250645,male,140,0,10,0,0,0
35250646,female,190,45,10,0,0,0
35250646,male,185,30,0,10,10,0
35250647,female,195,40,15,0,0,0
35250647,male,195,15,10,0,0,0
35250648,female,165,35,55,0,0,0
35250648,male,155,20,30,10,0,0
35250649,female,100,25,30,0,0,0
35250649,male,150,0,10,0,0,0
35250650,female,60,20,10,0,0,0
35250650,male,90,0,15,0,0,0
35250651,female,65,0,15,0,0,0
35250651,male,95,0,15,0,0,0
35250652,female,130,20,30,0,0,0
35250652,male,155,20,10,0,0,0
35250655,female,340,35,30,10,0,10
35250655,male,380,55,10,15,0,0
35250656,female,85,15,10,0,0,0
35250656,male,55,0,0,0,10,0
35250657,female,125,20,25,10,0,10
35250657,male,140,15,10,0,0,0
35250658,female,60,0,0,0,0,0
35250658,male,45,0,0,10,0,0
35250659,female,120,20,15,10,0,0
35250659,male,125,10,10,0,0,0
35250661,female,230,20,25,0,0,0
35250661,male,225,35,35,10,0,0
35250662,female,345,35,40,0,0,10
35250662,male,380,20,40,0,0,0
35250663,female,130,20,35,10,0,0
35250663,male,140,10,0,10,0,0
35250664,female,95,0,15,0,0,0
35250664,male,105,10,0,0,0,0
35250665,female,100,0,10,0,0,10
35250665,male,130,10,20,0,0,0
35250666,female,65,20,10,0,0,0
35250666,male,85,0,10,0,0,0
35250667,female,20,10,0,15,0,0
35250667,male,20,0,10,0,0,0
35250668,female,35,0,0,10,0,0
35250668,male,60,15,10,10,10,0
35250669,female,20,10,10,0,0,0
35250669,male,15,15,0,15,15,0
35250670,female,20,0,0,10,0,0
35250670,male,35,0,15,25,0,0
35250671,female,35,0,10,0,0,0
35250671,male,25,0,0,10,0,0
35250672,female,15,0,0,35,10,0
35250672,male,20,0,10,20,0,0
35250675,female,25,0,20,10,10,0
35250675,male,60,0,20,30,10,0
35250676,female,45,0,10,10,0,0
35250676,male,80,15,10,15,10,0
35250677,female,75,15,0,15,10,0
35250677,male,70,0,0,0,30,0
35250678,female,75,10,10,40,15,10
35250678,male,105,10,10,20,0,0
35250679,female,55,10,15,10,0,0
35250679,male,55,10,15,40,0,0
35250680,female,85,0,20,10,0,0
35250680,male,60,10,10,15,10,0
35250681,female,60,25,20,10,25,0
35250681,male,140,20,30,10,20,0
35250692,female,60,10,20,0,0,0
35250692,male,50,0,25,0,10,0
35250693,female,30,0,35,10,0,0
35250693,male,55,0,10,0,0,0
35250694,female,50,10,10,10,0,0
35250694,male,35,0,10,10,0,0
35250695,female,10,0,30,10,0,0
35250695,male,35,10,15,10,10,10
35250696,female,10,10,10,0,0,0
35250696,male,25,10,20,0,0,10
35250700,female,40,0,35,0,10,0
35250700,male,60,10,30,0,0,10
35250701,female,60,15,25,10,0,0
35250701,male,60,0,20,0,0,0
35250702,female,75,15,50,10,0,0
35250702,male,105,10,10,0,0,0
35250703,female,30,20,30,0,0,0
35250703,male,55,0,20,10,10,10
35250704,female,60,0,20,0,0,0
35250704,male,60,0,35,25,0,0
35250705,female,65,20,10,10,0,0
35250705,male,105,0,25,15,0,0
35250706,female,50,0,35,25,0,0
35250706,male,120,10,10,10,0,0
35250707,female,60,10,20,10,0,0
35250707,male,60,0,20,10,0,0
35250708,female,70,10,20,15,0,0
35250708,male,125,10,25,10,0,0
35250709,female,75,0,45,10,0,0
35250709,male,85,0,0,15,0,0
35250710,female,45,0,40,10,0,0
35250710,male,80,15,10,10,10,0
35250711,female,40,20,25,0,0,0
35250711,male,50,10,10,0,10,0
35250712,female,50,0,10,10,0,10
35250712,male,75,15,20,0,0,0
35250713,female,35,10,10,15,0,0
35250713,male,60,15,10,0,0,0
35250714,female,70,20,10,0,0,0
35250714,male,80,10,0,0,0,10
35250715,female,50,20,25,10,0,0
35250715,male,95,10,30,0,0,0
35250716,female,55,10,35,10,10,0
35250716,male,120,10,35,0,0,0
35250717,female,60,10,30,0,0,0
35250717,male,105,15,10,15,0,0
35250718,female,45,0,25,20,0,0
35250718,male,55,10,20,10,15,0
35250719,female,30,20,30,0,10,10
35250719,male,40,10,20,10,10,0
35250720,female,70,25,35,0,10,0
35250720,male,100,20,10,10,0,0
35250721,female,70,20,0,0,0,0
35250721,male,80,20,10,10,0,0
35250724,female,35,0,20,10,10,0
35250724,male,85,0,20,15,0,0
35250725,female,50,10,25,10,0,0
35250725,male,80,10,20,10,0,0
35250726,female,85,15,15,15,10,0
35250726,male,90,15,15,10,0,0
35250727,female,30,10,0,0,0,0
35250727,male,50,0,15,0,0,0
35250728,female,95,0,0,0,0,10
35250728,male,100,10,25,10,0,0
35250729,female,50,10,25,20,0,0
35250729,male,75,10,20,10,10,0
35250730,female,50,15,15,15,0,0
35250730,male,75,15,20,0,0,0
35250731,female,45,20,40,15,10,0
35250731,male,85,15,25,10,0,0
35250732,female,65,20,10,0,0,0
35250732,male,60,10,10,10,0,0
35250733,female,120,0,10,30,0,0
35250733,male,135,10,20,0,0,0
35250734,female,105,10,50,10,0,0
35250734,male,85,10,30,10,0,0
35250735,female,95,0,15,10,0,0
35250735,male,75,0,15,0,0,0
35250736,female,85,10,20,0,0,0
35250736,male,115,10,10,0,10,0
35250737,female,95,0,20,10,10,10
35250737,male,95,10,15,10,0,0
35250738,female,90,10,15,15,10,0
35250738,male,90,0,10,10,0,0
35250739,female,90,20,25,0,0,0
35250739,male,120,10,10,10,0,0
35250740,female,85,15,15,10,0,0
35250740,male,100,15,20,0,0,0
35250741,female,100,10,10,0,0,0
35250741,male,120,0,0,0,10,0
35250742,female,90,25,0,0,0,0
35250742,male,130,10,20,0,0,0
35250743,female,80,10,15,0,0,0
35250743,male,115,10,10,0,0,0
35250744,female,135,25,30,10,0,10
35250744,male,140,10,10,0,0,15
35250745,female,70,0,0,10,0,0
35250745,male,85,0,0,0,10,0
35250746,female,80,10,10,10,0,0
35250746,male,60,0,10,0,0,0
35250747,female,80,0,15,10,0,0
35250747,male,70,15,20,0,0,0
35250748,female,70,15,20,0,0,0
35250748,male,90,15,10,0,0,10
35250749,female,60,15,20,15,0,0
35250749,male,70,15,0,0,0,0
35250750,female,80,10,10,10,0,10
35250750,male,100,15,15,0,10,10
35250753,female,80,20,0,10,0,0
35250753,male,95,10,15,0,0,10
35250754,female,50,0,10,0,0,0
35250754,male,85,0,10,0,0,0
35250755,female,65,0,10,10,0,0
35250755,male,100,0,0,10,0,0
35250756,female,90,15,30,10,0,0
35250756,male,105,10,35,10,0,0
35250757,female,80,0,25,10,0,0
35250757,male,110,10,15,0,0,0
35250758,female,65,0,10,10,0,0
35250758,male,50,0,10,10,0,10
35250759,female,55,30,15,15,0,0
35250759,male,90,0,15,0,0,0
35250760,female,60,0,25,0,0,0
35250760,male,80,20,0,0,0,0
35250761,female,35,20,20,10,0,0
35250761,male,80,0,20,10,0,0
35250762,female,65,0,20,0,0,0
35250762,male,95,10,10,0,0,0
35250763,female,100,15,20,0,0,0
35250763,male,140,0,10,10,10,0
35250764,female,100,10,0,0,0,0
35250764,male,75,10,0,0,0,0
35250765,female,50,10,35,0,0,0
35250765,male,60,0,15,20,10,0
35250766,female,55,25,10,10,0,0
35250766,male,55,10,20,0,0,15
35250767,female,30,0,15,0,0,0
35250767,male,60,20,15,10,0,0
35250768,female,60,0,20,10,0,10
35250768,male,65,15,10,20,0,0
35250769,female,65,20,10,0,0,0
35250769,male,80,20,20,10,0,0
35250770,female,30,20,30,20,0,0
35250770,male,40,15,10,15,10,0
35250771,female,40,15,25,15,0,0
35250771,male,70,10,35,15,10,0
35250772,female,35,25,25,0,0,0
35250772,male,65,15,15,10,10,0
35250773,female,55,30,15,30,0,0
35250773,male,90,15,10,20,0,0
35250774,female,60,15,10,10,0,0
35250774,male,70,0,0,0,0,0
35250775,female,30,0,15,10,0,0
35250775,male,60,10,15,15,0,0
35250776,female,20,10,15,0,0,0
35250776,male,50,10,10,10,0,0
35250777,female,90,10,35,0,10,0
35250777,male,85,0,10,10,0,0
35250778,female,65,20,15,0,0,10
35250778,male,95,10,0,10,0,10
35250779,female,35,0,30,15,0,0
35250779,male,50,15,10,0,0,0
35250780,female,45,15,15,0,0,0
35250780,male,75,10,15,10,0,0
35250781,female,80,0,10,0,0,10
35250781,male,95,15,25,0,10,0
35250782,female,70,20,15,0,0,0
35250782,male,75,10,10,10,0,0
35250783,female,50,20,45,0,0,0
35250783,male,95,10,15,0,0,0
35250784,female,85,0,30,0,0,0
35250784,male,75,0,15,0,10,0
35250785,female,70,15,35,10,0,0
35250785,male,100,10,10,0,0,0
35250786,female,75,10,40,0,0,0
35250786,male,125,0,0,0,0,0
35250787,female,170,15,10,10,0,0
35250787,male,185,10,0,0,0,0
35250788,female,95,15,10,0,10,0
35250788,male,120,0,0,0,0,0
35250789,female,90,15,35,0,0,0
35250789,male,70,20,30,0,0,0
35250790,female,135,15,20,0,0,0
35250790,male,105,15,10,0,0,10
35250791,female,115,0,25,10,0,0
35250791,male,110,0,10,10,0,0
35250792,female,75,10,30,0,0,0
35250792,male,85,10,15,0,0,0
35250793,female,70,15,10,10,0,0
35250793,male,65,10,10,0,0,0
35250798,female,20,0,15,0,0,0
35250798,male,55,0,10,0,0,0
35250799,female,10,10,50,10,0,0
35250799,male,60,10,15,10,10,0
35250800,female,65,0,30,10,0,0
35250800,male,70,0,15,0,10,0
35250801,female,100,15,40,25,0,0
35250801,male,55,15,10,50,0,0
35250802,female,75,10,0,25,0,0
35250802,male,75,0,0,15,10,0
35250803,female,80,10,0,0,0,0
35250803,male,110,0,0,0,0,0
35250804,female,510,45,20,0,0,0
35250804,male,525,30,15,10,0,0
35250805,female,195,10,10,0,10,0
35250805,male,310,0,10,0,0,10
35250806,female,90,10,10,0,0,0
35250806,male,125,10,10,0,0,0
35250807,female,210,10,0,0,0,10
35250807,male,255,15,15,0,0,0
35250810,female,165,10,0,0,0,10
35250810,male,180,10,10,0,0,0
35250812,female,80,0,0,0,0,0
35250812,male,105,10,0,0,0,0
35250813,female,145,0,0,0,0,0
35250813,male,135,0,0,0,0,0
35250814,female,90,20,0,10,0,0
35250814,male,130,0,0,0,0,0
35250815,female,320,15,0,10,0,0
35250815,male,350,15,0,0,0,0
35250826,female,165,10,15,15,0,0
35250826,male,135,10,0,25,30,0
35250827,female,40,10,0,10,0,0
35250827,male,65,0,15,0,20,0
35250828,female,75,0,10,0,0,0
35250828,male,60,0,0,10,10,0
35250829,female,85,0,0,25,0,10
35250829,male,110,10,0,10,0,0
35250830,female,90,0,10,25,10,10
35250830,male,85,10,0,10,0,0
35250831,female,95,15,15,20,0,10
35250831,male,115,0,0,10,0,0
35250832,female,60,0,0,10,0,10
35250832,male,35,0,10,0,0,0
35250833,female,65,10,0,10,0,10
35250833,male,50,0,0,0,0,0
35250834,female,85,10,0,10,0,10
35250834,male,85,0,10,0,10,0
35250835,female,80,10,0,0,0,0
35250835,male,80,0,0,0,0,0
35250836,female,75,10,0,10,10,10
35250836,male,110,0,10,0,0,0
35250843,female,200,25,35,10,0,0
35250843,male,175,15,35,10,0,0
35250845,female,85,0,90,20,0,0
35250845,male,210,25,95,10,10,0
35250846,female,55,15,40,15,0,0
35250846,male,90,0,10,0,0,0
35250847,female,25,0,35,30,0,0
35250847,male,50,10,45,50,10,0
35250848,female,110,25,30,30,10,0
35250848,male,150,10,20,20,10,0
35250849,female,250,15,20,10,0,0
35250849,male,255,10,10,0,15,0
35250850,female,175,20,25,10,0,0
35250850,male,230,20,20,25,10,0
35250851,female,210,30,60,75,0,10
35250851,male,360,30,65,20,10,10
35250852,female,270,15,90,25,0,0
35250852,male,330,25,40,20,10,10
35250853,female,55,15,70,35,0,0
35250853,male,115,25,80,15,10,10
35250854,female,45,0,100,70,0,10
35250854,male,100,0,65,45,0,0
35250855,female,80,20,105,30,0,0
35250855,male,135,10,60,55,15,10
35250857,female,90,20,15,0,0,0
35250857,male,155,20,0,10,0,0
35250859,female,110,10,10,0,0,0
35250859,male,105,10,0,0,0,10
35250860,female,300,25,75,0,0,10
35250860,male,415,35,20,0,0,0
35250861,female,105,20,15,0,0,10
35250861,male,125,10,0,10,0,0
35250862,female,80,10,10,0,0,10
35250862,male,135,10,0,0,0,10
35250863,female,65,10,0,0,0,0
35250863,male,130,0,0,0,0,0
35250864,female,110,10,0,10,0,0
35250864,male,165,10,0,10,0,0
35250865,female,110,10,10,0,0,0
35250865,male,110,0,0,0,0,0
35250866,female,110,0,0,10,0,10
35250866,male,140,10,0,10,0,0
35250867,female,110,15,10,0,0,0
35250867,male,135,30,0,0,0,0
35250868,female,60,0,0,0,0,0
35250868,male,90,0,10,0,0,0
35250869,female,110,20,0,0,0,0
35250869,male,125,0,0,0,0,10
35250870,female,125,15,10,0,0,0
35250870,male,185,0,0,10,0,0
35250871,female,115,15,0,0,0,0
35250871,male,130,10,0,0,0,0
35250872,female,130,0,0,20,0,10
35250872,male,170,15,10,0,0,0
35250873,female,135,20,0,10,0,0
35250873,male,195,10,10,0,10,0
35250874,female,130,25,0,0,0,0
35250874,male,170,25,0,0,0,0
35250875,female,130,0,0,0,0,10
35250875,male,155,10,10,10,0,0
35250876,female,85,10,0,10,0,0
35250876,male,115,10,0,10,0,0
35250877,female,70,0,0,0,0,0
35250877,male,110,0,0,0,10,0
35250878,female,105,0,0,10,0,0
35250878,male,120,0,0,0,10,0
35250879,female,135,0,10,15,0,0
35250879,male,140,15,10,0,10,0
35250880,female,100,0,25,15,0,0
35250880,male,70,0,0,20,10,0
35250881,female,125,0,0,15,0,0
35250881,male,115,10,10,15,0,0
35250882,female,175,20,10,10,0,0
35250882,male,210,20,10,10,0,0
35250883,female,160,15,0,10,0,0
35250883,male,130,10,0,0,0,0
35250884,female,165,25,10,0,0,0
35250884,male,140,0,15,10,0,10
35250885,female,120,10,0,0,0,0
35250885,male,110,10,10,0,0,10
35250886,female,125,10,0,10,0,0
35250886,male,155,20,10,10,10,0
35250887,female,150,35,0,15,0,0
35250887,male,140,10,10,10,10,0
35250888,female,110,15,0,10,0,0
35250888,male,160,10,10,0,0,0
35250889,female,140,10,0,10,0,0
35250889,male,150,0,0,0,0,0
35250890,female,130,10,10,10,0,0
35250890,male,105,10,0,0,0,0
35250891,female,115,10,0,10,0,0
35250891,male,95,10,15,10,0,10
35250892,female,605,35,35,30,0,10
35250892,male,605,10,40,15,0,15
35250893,female,140,0,0,0,10,0
35250893,male,160,0,0,10,0,0
35250894,female,90,0,15,10,0,0
35250894,male,125,10,0,0,0,0
35250895,female,145,10,0,0,0,0
35250895,male,140,0,0,10,0,10
35250896,female,115,0,0,0,0,0
35250896,male,80,0,0,0,10,0
35250897,female,105,10,0,0,0,10
35250897,male,125,0,0,0,0,0
35250898,female,70,0,0,10,0,0
35250898,male,100,10,0,0,0,0
35250899,female,70,0,0,10,0,0
35250899,male,85,10,0,10,0,0
35250900,female,75,0,0,0,0,0
35250900,male,110,10,0,0,0,0
35250901,female,105,0,0,10,0,0
35250901,male,130,10,0,10,0,0
35250902,female,110,0,0,10,0,10
35250902,male,145,0,0,10,0,0
35250903,female,90,0,0,0,0,0
35250903,male,145,15,0,10,0,0
35250904,female,135,10,0,0,0,0
35250904,male,150,10,0,0,0,0
35250905,female,100,0,0,0,0,10
35250905,male,135,10,0,10,0,0
35250906,female,95,10,0,0,0,0
35250906,male,135,0,0,0,0,0
35250907,female,50,10,0,0,0,10
35250907,male,100,10,0,10,0,0
35250908,female,100,0,10,10,0,10
35250908,male,130,15,0,0,0,0
35250909,female,330,30,0,10,0,20
35250909,male,415,15,25,10,0,0
35250910,female,290,50,0,10,0,0
35250910,male,335,25,10,0,0,0
35250911,female,145,20,0,0,0,0
35250911,male,165,10,10,0,0,0
35250912,female,125,0,10,0,0,0
35250912,male,145,10,10,0,0,0
35250913,female,125,15,15,0,0,0
35250913,male,135,10,10,0,0,10
35250914,female,65,10,0,10,0,0
35250914,male,90,10,10,0,0,0
35250918,female,140,0,10,0,0,0
35250918,male,80,0,0,0,0,0
35250919,female,140,15,10,15,0,10
35250919,male,155,10,15,0,0,0
35250920,female,250,25,10,0,0,0
35250920,male,285,10,0,0,0,0
35250921,female,140,20,10,0,0,10
35250921,male,185,15,10,0,0,0
35250922,female,140,10,10,0,0,0
35250922,male,170,10,10,15,0,10
35250923,female,110,30,0,10,0,10
35250923,male,145,25,0,0,0,0
35250924,female,105,10,0,0,0,10
35250924,male,120,0,0,10,0,0
35250925,female,115,0,0,0,0,0
35250925,male,135,10,0,0,0,0
35250928,female,60,0,0,0,0,10
35250928,male,110,0,10,0,0,10
35250929,female,130,0,0,0,0,0
35250929,male,175,0,0,0,0,0
35250930,female,135,0,0,0,0,0
35250930,male,140,10,0,0,0,0
35250931,female,135,0,10,10,0,0
35250931,male,165,20,0,0,0,0
35250932,female,70,0,0,0,0,0
35250932,male,95,0,0,0,0,0
35250933,female,85,0,0,10,0,0
35250933,male,100,10,0,0,0,0
35250934,female,100,0,10,0,0,0
35250934,male,140,0,0,0,0,0
35250935,female,140,10,0,0,0,10
35250935,male,140,15,10,10,0,0
35250936,female,110,15,0,0,0,10
35250936,male,135,0,10,0,0,0
35250937,female,175,15,10,0,0,10
35250937,male,225,0,0,0,0,10
35250938,female,150,0,10,10,0,0
35250938,male,150,20,0,0,0,0
35250939,female,90,0,10,0,0,10
35250939,male,125,0,0,0,0,0
35250940,female,90,15,15,0,0,0
35250940,male,100,10,10,0,0,10
35250941,female,120,10,0,0,0,0
35250941,male,155,10,25,0,0,0
35250942,female,90,0,0,0,0,0
35250942,male,135,10,0,10,0,0
35250943,female,215,10,0,15,0,0
35250943,male,215,15,0,20,0,0
35250944,female,120,0,10,15,0,0
35250944,male,120,10,10,0,10,0
35250945,female,165,10,0,10,0,0
35250945,male,180,0,10,10,0,0
35250946,female,70,10,0,0,0,0
35250946,male,115,0,0,0,0,0
35250947,female,160,0,0,0,0,0
35250947,male,160,0,0,0,0,0
35250948,female,275,20,10,15,0,10
35250948,male,335,10,0,10,0,0
35250949,female,90,0,0,0,0,0
35250949,male,95,0,15,0,0,0
35250950,female,130,0,25,0,0,0
35250950,male,120,10,10,0,0,0
35250951,female,155,10,0,0,0,0
35250951,male,135,0,10,0,10,0
35250952,female,505,25,25,10,0,0
35250952,male,540,30,50,15,0,0
35250953,female,15,15,20,0,10,0
35250953,male,50,15,15,0,0,0
35250954,female,35,10,40,10,0,0
35250954,male,50,15,20,15,0,0
35250955,female,25,0,20,0,0,0
35250955,male,10,10,15,10,0,0
35250956,female,15,0,15,0,0,10
35250956,male,25,20,0,0,0,0
35250957,female,60,0,20,35,0,0
35250957,male,55,15,20,15,0,0
35250958,female,40,0,40,10,0,10
35250958,male,50,0,20,0,0,0
35250959,female,65,10,30,10,0,0
35250959,male,50,10,30,15,0,0
35250960,female,35,10,20,10,0,0
35250960,male,40,0,10,10,0,0
35250961,female,40,10,45,10,0,0
35250961,male,60,20,25,0,0,0
35250962,female,75,20,20,10,0,0
35250962,male,110,20,10,10,0,0
35250963,female,365,50,165,40,0,15
35250963,male,335,15,90,40,10,20
35250964,female,95,10,35,10,10,0
35250964,male,135,15,10,10,0,0
35250965,female,55,0,20,10,0,0
35250965,male,60,0,10,0,0,0
35250966,female,x,x,x,x,x,x
35250966,male,x,x,x,x,x,x
35250967,female,110,10,10,0,0,0
35250967,male,90,0,0,0,0,0
35250968,female,55,0,65,0,0,0
35250968,male,65,0,45,10,0,0
35250969,female,65,10,45,10,0,0
35250969,male,100,0,20,20,0,0
35250970,female,35,0,60,10,0,0
35250970,male,90,0,0,10,0,0
35250971,female,100,10,0,0,0,0
35250971,male,115,20,0,10,0,0
35250972,female,95,0,10,0,0,0
35250972,male,95,10,0,10,0,0
35250973,female,90,10,0,0,0,0
35250973,male,90,10,0,0,0,0
35250974,female,80,0,0,0,0,0
35250974,male,100,0,0,0,0,10
35250975,female,60,10,0,0,0,0
35250975,male,90,0,10,0,0,10
35250976,female,60,0,0,0,0,0
35250976,male,75,0,10,15,0,0
35250978,female,535,25,20,10,0,0
35250978,male,555,35,10,0,0,0
35250980,female,70,0,0,0,0,0
35250980,male,110,0,0,0,0,0
35250981,female,445,65,50,0,0,0
35250981,male,510,40,15,10,0,0
35250982,female,0,0,0,0,0,0
35250982,male,0,0,0,0,0,0
35250983,female,105,10,0,0,0,0
35250983,male,90,0,10,0,0,0
35250985,female,265,25,10,0,10,0
35250985,male,305,35,10,0,0,0
35250986,female,265,20,35,0,0,0
35250986,male,290,20,15,0,10,0
35250987,female,125,10,35,10,0,0
35250987,male,155,10,15,10,0,0
35250988,female,190,15,50,0,0,0
35250988,male,180,15,20,0,0,0
35250989,female,240,10,45,0,0,0
35250989,male,230,10,25,0,0,0
35250990,female,95,15,10,0,0,10
35250990,male,105,0,0,0,0,0
35250991,female,75,0,25,0,0,0
35250991,male,105,15,20,10,0,0
35250992,female,90,10,0,0,0,0
35250992,male,110,20,15,0,0,0
35250993,female,30,0,0,0,0,0
35250993,male,50,0,0,0,0,0
35250994,female,210,10,10,10,0,0
35250994,male,220,10,20,0,0,10
35250995,female,270,10,60,10,0,0
35250995,male,230,30,60,0,0,10
35250996,female,265,15,30,0,0,0
35250996,male,295,25,0,0,0,10
35250997,female,115,10,0,0,0,0
35250997,male,135,10,0,0,0,0
35250998,female,110,10,0,0,0,0
35250998,male,105,10,10,0,0,0
35250999,female,130,15,15,0,0,0
35250999,male,235,0,20,0,0,0
35251000,female,75,0,10,0,0,0
35251000,male,95,15,0,0,0,0
35251001,female,85,10,10,0,0,10
35251001,male,130,10,15,0,0,0
35251002,female,125,30,15,10,0,0
35251002,male,135,10,25,15,0,10
35251003,female,80,20,0,0,0,0
35251003,male,75,10,0,0,0,0
35251004,female,125,25,20,0,0,0
35251004,male,120,15,0,0,0,0
35251005,female,175,15,10,0,0,10
35251005,male,225,25,15,10,0,0
35251006,female,140,10,10,0,0,0
35251006,male,185,10,0,0,0,0
35251007,female,190,25,0,0,0,0
35251007,male,195,20,10,0,0,0
35251008,female,100,0,10,0,0,0
35251008,male,105,10,0,0,0,0
35251009,female,210,0,10,0,0,0
35251009,male,225,0,15,0,0,10
35251010,female,150,0,10,0,0,0
35251010,male,135,20,0,0,0,0
35251011,female,165,20,0,10,0,0
35251011,male,150,15,0,0,0,0
35251012,female,150,25,10,0,0,0
35251012,male,155,10,10,0,0,0
35251013,female,245,15,15,0,0,0
35251013,male,270,25,0,0,0,0
35251014,female,90,0,0,0,0,0
35251014,male,70,0,10,0,10,0
35251015,female,160,0,20,15,0,0
35251015,male,155,10,10,0,0,0
35251016,female,115,0,15,10,0,0
35251016,male,140,10,10,0,0,0
35251017,female,100,20,0,10,0,10
35251017,male,130,10,0,0,10,0
35251018,female,135,25,25,0,0,0
35251018,male,140,10,15,0,0,0
35251019,female,110,15,0,0,0,0
35251019,male,110,0,0,0,0,0
35251020,female,160,40,10,20,0,0
35251020,male,250,0,15,0,0,0
35251021,female,190,10,15,10,0,10
35251021,male,190,0,0,0,0,10
35251022,female,380,30,10,0,0,0
35251022,male,440,15,10,0,0,0
35251023,female,185,0,20,0,0,0
35251023,male,210,20,10,0,0,0
35251024,female,240,10,10,0,0,0
35251024,male,250,15,15,0,0,0
35251025,female,70,15,30,15,0,0
35251025,male,65,0,0,0,0,10
35251026,female,130,20,0,10,0,0
35251026,male,110,0,10,0,0,0
35260307,female,195,10,0,25,0,0
35260307,male,180,0,0,0,10,0
35260309,female,345,15,0,0,0,0
35260309,male,345,15,10,10,0,0
35260310,female,90,0,0,0,0,0
35260310,male,120,0,0,0,10,0
35260311,female,150,15,0,10,0,0
35260311,male,170,10,10,0,0,0
35260313,female,115,10,0,10,0,0
35260313,male,115,10,0,0,0,0
35260314,female,100,0,0,0,0,0
35260314,male,100,10,0,0,0,0
35260315,female,80,0,0,0,0,0
35260315,male,100,0,0,15,0,0
35260316,female,75,15,0,10,0,0
35260316,male,130,10,0,10,0,0
35260317,female,90,15,10,10,10,0
35260317,male,75,10,0,0,0,0
35260318,female,115,10,0,0,0,0
35260318,male,120,10,0,0,0,0
35260319,female,80,15,0,10,0,0
35260319,male,70,15,0,0,0,0
35260320,female,105,10,0,0,0,10
35260320,male,80,10,0,0,0,0
35260321,female,95,20,0,20,0,0
35260321,male,110,10,0,20,0,0
35260322,female,95,0,0,15,0,10
35260322,male,70,10,0,0,0,0
35260323,female,70,15,10,10,0,0
35260323,male,110,0,0,15,0,0
35260324,female,140,10,0,15,0,0
35260324,male,110,10,10,0,0,0
35260325,female,65,0,0,0,0,0
35260325,male,55,0,0,0,0,0
35260326,female,100,0,0,10,0,0
35260326,male,105,15,0,0,10,0
35260327,female,55,10,10,0,0,0
35260327,male,80,0,0,0,0,0
35260328,female,65,0,0,10,0,0
